path,label
pokemoncards/pokemon_card_images\base6-27_Kabutops.jpg,Kabutops
pokemoncards/pokemon_card_images\base6-28_Magneton.jpg,Magneton
pokemoncards/pokemon_card_images\base6-29_Mewtwo.jpg,Mewtwo
pokemoncards/pokemon_card_images\base6-2_Articuno.jpg,Articuno
pokemoncards/pokemon_card_images\base6-30_Moltres.jpg,Moltres
pokemoncards/pokemon_card_images\base6-31_Nidoking.jpg,Nidoking
pokemoncards/pokemon_card_images\base6-32_Nidoqueen.jpg,Nidoqueen
pokemoncards/pokemon_card_images\base6-33_Pidgeot.jpg,Pidgeot
pokemoncards/pokemon_card_images\base6-34_Pidgeotto.jpg,Pidgeotto
pokemoncards/pokemon_card_images\base6-35_Rhydon.jpg,Rhydon
pokemoncards/pokemon_card_images\base6-36_Arcanine.jpg,Arcanine
pokemoncards/pokemon_card_images\base6-37_Charmeleon.jpg,Charmeleon
pokemoncards/pokemon_card_images\base6-38_Dark Dragonair.jpg,Dark Dragonair
pokemoncards/pokemon_card_images\base6-39_Dark Wartortle.jpg,Dark Wartortle
pokemoncards/pokemon_card_images\base6-3_Charizard.jpg,Charizard
pokemoncards/pokemon_card_images\base6-40_Dewgong.jpg,Dewgong
pokemoncards/pokemon_card_images\base6-41_Dodrio.jpg,Dodrio
pokemoncards/pokemon_card_images\base6-42_Fearow.jpg,Fearow
pokemoncards/pokemon_card_images\base6-43_Golduck.jpg,Golduck
pokemoncards/pokemon_card_images\base6-44_Graveler.jpg,Graveler
pokemoncards/pokemon_card_images\base6-45_Growlithe.jpg,Growlithe
pokemoncards/pokemon_card_images\base6-46_Haunter.jpg,Haunter
pokemoncards/pokemon_card_images\base6-47_Ivysaur.jpg,Ivysaur
pokemoncards/pokemon_card_images\base6-48_Kabuto.jpg,Kabuto
pokemoncards/pokemon_card_images\base6-49_Kadabra.jpg,Kadabra
pokemoncards/pokemon_card_images\base6-4_Dark Blastoise.jpg,Dark Blastoise
pokemoncards/pokemon_card_images\base6-50_Kakuna.jpg,Kakuna
pokemoncards/pokemon_card_images\base6-51_Machoke.jpg,Machoke
pokemoncards/pokemon_card_images\base6-52_Magikarp.jpg,Magikarp
pokemoncards/pokemon_card_images\base6-53_Meowth.jpg,Meowth
pokemoncards/pokemon_card_images\base6-54_Metapod.jpg,Metapod
pokemoncards/pokemon_card_images\base6-55_Nidorina.jpg,Nidorina
pokemoncards/pokemon_card_images\base6-56_Nidorino.jpg,Nidorino
pokemoncards/pokemon_card_images\base6-57_Omanyte.jpg,Omanyte
pokemoncards/pokemon_card_images\base6-58_Omastar.jpg,Omastar
pokemoncards/pokemon_card_images\base6-59_Primeape.jpg,Primeape
pokemoncards/pokemon_card_images\base6-5_Dark Dragonite.jpg,Dark Dragonite
pokemoncards/pokemon_card_images\base6-60_Rapidash.jpg,Rapidash
pokemoncards/pokemon_card_images\base6-61_Raticate.jpg,Raticate
pokemoncards/pokemon_card_images\base6-62_Sandslash.jpg,Sandslash
pokemoncards/pokemon_card_images\base6-63_Seadra.jpg,Seadra
pokemoncards/pokemon_card_images\base6-64_Snorlax.jpg,Snorlax
pokemoncards/pokemon_card_images\base6-65_Tauros.jpg,Tauros
pokemoncards/pokemon_card_images\base6-66_Tentacruel.jpg,Tentacruel
pokemoncards/pokemon_card_images\base6-67_Abra.jpg,Abra
pokemoncards/pokemon_card_images\base6-68_Bulbasaur.jpg,Bulbasaur
pokemoncards/pokemon_card_images\base6-69_Caterpie.jpg,Caterpie
pokemoncards/pokemon_card_images\base6-6_Dark Persian.jpg,Dark Persian
pokemoncards/pokemon_card_images\base6-70_Charmander.jpg,Charmander
pokemoncards/pokemon_card_images\base6-71_Doduo.jpg,Doduo
pokemoncards/pokemon_card_images\base6-72_Dratini.jpg,Dratini
pokemoncards/pokemon_card_images\base6-73_Drowzee.jpg,Drowzee
pokemoncards/pokemon_card_images\base6-74_Eevee.jpg,Eevee
pokemoncards/pokemon_card_images\base6-75_Exeggcute.jpg,Exeggcute
pokemoncards/pokemon_card_images\base6-76_Gastly.jpg,Gastly
pokemoncards/pokemon_card_images\base6-77_Geodude.jpg,Geodude
pokemoncards/pokemon_card_images\base6-78_Grimer.jpg,Grimer
pokemoncards/pokemon_card_images\base6-79_Machop.jpg,Machop
pokemoncards/pokemon_card_images\base6-7_Dark Raichu.jpg,Dark Raichu
pokemoncards/pokemon_card_images\base6-80_Magnemite.jpg,Magnemite
pokemoncards/pokemon_card_images\base6-81_Mankey.jpg,Mankey
pokemoncards/pokemon_card_images\base6-82_Nidoran ♀.jpg,Nidoran ♀
pokemoncards/pokemon_card_images\base6-83_Nidoran ♂.jpg,Nidoran ♂
pokemoncards/pokemon_card_images\base6-84_Onix.jpg,Onix
pokemoncards/pokemon_card_images\base6-85_Pidgey.jpg,Pidgey
pokemoncards/pokemon_card_images\base6-86_Pikachu.jpg,Pikachu
pokemoncards/pokemon_card_images\base6-87_Ponyta.jpg,Ponyta
pokemoncards/pokemon_card_images\base6-88_Psyduck.jpg,Psyduck
pokemoncards/pokemon_card_images\base6-89_Rattata.jpg,Rattata
pokemoncards/pokemon_card_images\base6-8_Dark Slowbro.jpg,Dark Slowbro
pokemoncards/pokemon_card_images\base6-90_Rhyhorn.jpg,Rhyhorn
pokemoncards/pokemon_card_images\base6-91_Sandshrew.jpg,Sandshrew
pokemoncards/pokemon_card_images\base6-92_Seel.jpg,Seel
pokemoncards/pokemon_card_images\base6-93_Slowpoke.jpg,Slowpoke
pokemoncards/pokemon_card_images\base6-94_Spearow.jpg,Spearow
pokemoncards/pokemon_card_images\base6-95_Squirtle.jpg,Squirtle
pokemoncards/pokemon_card_images\base6-96_Tentacool.jpg,Tentacool
pokemoncards/pokemon_card_images\base6-97_Voltorb.jpg,Voltorb
pokemoncards/pokemon_card_images\base6-98_Vulpix.jpg,Vulpix
pokemoncards/pokemon_card_images\base6-99_Weedle.jpg,Weedle
pokemoncards/pokemon_card_images\base6-9_Dark Vaporeon.jpg,Dark Vaporeon
pokemoncards/pokemon_card_images\basep-10_Meowth.jpg,Meowth
pokemoncards/pokemon_card_images\basep-11_Eevee.jpg,Eevee
pokemoncards/pokemon_card_images\basep-12_Mewtwo.jpg,Mewtwo
pokemoncards/pokemon_card_images\basep-13_Venusaur.jpg,Venusaur
pokemoncards/pokemon_card_images\basep-14_Mewtwo.jpg,Mewtwo
pokemoncards/pokemon_card_images\basep-15_Cool Porygon.jpg,Cool Porygon
pokemoncards/pokemon_card_images\basep-17_Dark Persian.jpg,Dark Persian
pokemoncards/pokemon_card_images\basep-18_Team Rocket's Meowth.jpg,Team Rocket's Meowth
pokemoncards/pokemon_card_images\basep-19_Sabrina's Abra.jpg,Sabrina's Abra
pokemoncards/pokemon_card_images\basep-1_Pikachu.jpg,Pikachu
pokemoncards/pokemon_card_images\basep-20_Psyduck.jpg,Psyduck
pokemoncards/pokemon_card_images\basep-21_Moltres.jpg,Moltres
pokemoncards/pokemon_card_images\basep-22_Articuno.jpg,Articuno
pokemoncards/pokemon_card_images\basep-23_Zapdos.jpg,Zapdos
pokemoncards/pokemon_card_images\basep-24______'s Pikachu.jpg,_____'s Pikachu
pokemoncards/pokemon_card_images\basep-25_Flying Pikachu.jpg,Flying Pikachu
pokemoncards/pokemon_card_images\basep-26_Pikachu.jpg,Pikachu
pokemoncards/pokemon_card_images\basep-27_Pikachu.jpg,Pikachu
pokemoncards/pokemon_card_images\basep-28_Surfing Pikachu.jpg,Surfing Pikachu
pokemoncards/pokemon_card_images\basep-29_Marill.jpg,Marill
pokemoncards/pokemon_card_images\basep-2_Electabuzz.jpg,Electabuzz
pokemoncards/pokemon_card_images\basep-30_Togepi.jpg,Togepi
pokemoncards/pokemon_card_images\basep-31_Cleffa.jpg,Cleffa
pokemoncards/pokemon_card_images\basep-32_Smeargle.jpg,Smeargle
pokemoncards/pokemon_card_images\basep-33_Scizor.jpg,Scizor
pokemoncards/pokemon_card_images\basep-34_Entei.jpg,Entei
pokemoncards/pokemon_card_images\basep-35_Pichu.jpg,Pichu
pokemoncards/pokemon_card_images\basep-36_Igglybuff.jpg,Igglybuff
pokemoncards/pokemon_card_images\basep-37_Hitmontop.jpg,Hitmontop
pokemoncards/pokemon_card_images\basep-38_Unown [J].jpg,Unown [J]
pokemoncards/pokemon_card_images\basep-39_Misdreavus.jpg,Misdreavus
pokemoncards/pokemon_card_images\basep-3_Mewtwo.jpg,Mewtwo
pokemoncards/pokemon_card_images\basep-43_Machamp.jpg,Machamp
pokemoncards/pokemon_card_images\basep-44_Magmar.jpg,Magmar
pokemoncards/pokemon_card_images\basep-45_Scyther.jpg,Scyther
pokemoncards/pokemon_card_images\basep-46_Electabuzz.jpg,Electabuzz
pokemoncards/pokemon_card_images\basep-47_Mew.jpg,Mew
pokemoncards/pokemon_card_images\basep-48_Articuno.jpg,Articuno
pokemoncards/pokemon_card_images\basep-49_Snorlax.jpg,Snorlax
pokemoncards/pokemon_card_images\basep-4_Pikachu.jpg,Pikachu
pokemoncards/pokemon_card_images\basep-50_Celebi.jpg,Celebi
pokemoncards/pokemon_card_images\basep-51_Rapidash.jpg,Rapidash
pokemoncards/pokemon_card_images\basep-52_Ho-oh.jpg,Ho-oh
pokemoncards/pokemon_card_images\basep-53_Suicune.jpg,Suicune
pokemoncards/pokemon_card_images\basep-5_Dragonite.jpg,Dragonite
pokemoncards/pokemon_card_images\basep-6_Arcanine.jpg,Arcanine
pokemoncards/pokemon_card_images\basep-7_Jigglypuff.jpg,Jigglypuff
pokemoncards/pokemon_card_images\basep-8_Mew.jpg,Mew
pokemoncards/pokemon_card_images\basep-9_Mew.jpg,Mew
pokemoncards/pokemon_card_images\bp-1_Electabuzz.jpg,Electabuzz
pokemoncards/pokemon_card_images\bp-2_Hitmonchan.jpg,Hitmonchan
pokemoncards/pokemon_card_images\bp-4_Rocket's Scizor.jpg,Rocket's Scizor
pokemoncards/pokemon_card_images\bp-5_Rocket's Sneasel.jpg,Rocket's Sneasel
pokemoncards/pokemon_card_images\bp-6_Dark Ivysaur.jpg,Dark Ivysaur
pokemoncards/pokemon_card_images\bp-7_Dark Venusaur.jpg,Dark Venusaur
pokemoncards/pokemon_card_images\bp-8_Rocket's Mewtwo.jpg,Rocket's Mewtwo
pokemoncards/pokemon_card_images\bp-9_Rocket's Hitmonchan.jpg,Rocket's Hitmonchan
pokemoncards/pokemon_card_images\bw1-10_Lilligant.jpg,Lilligant
pokemoncards/pokemon_card_images\bw1-113_Reshiram.jpg,Reshiram
pokemoncards/pokemon_card_images\bw1-114_Zekrom.jpg,Zekrom
pokemoncards/pokemon_card_images\bw1-115_Pikachu.jpg,Pikachu
pokemoncards/pokemon_card_images\bw1-11_Maractus.jpg,Maractus
pokemoncards/pokemon_card_images\bw1-12_Maractus.jpg,Maractus
pokemoncards/pokemon_card_images\bw1-13_Deerling.jpg,Deerling
pokemoncards/pokemon_card_images\bw1-14_Sawsbuck.jpg,Sawsbuck
pokemoncards/pokemon_card_images\bw1-15_Tepig.jpg,Tepig
pokemoncards/pokemon_card_images\bw1-16_Tepig.jpg,Tepig
pokemoncards/pokemon_card_images\bw1-17_Pignite.jpg,Pignite
pokemoncards/pokemon_card_images\bw1-18_Pignite.jpg,Pignite
pokemoncards/pokemon_card_images\bw1-19_Emboar.jpg,Emboar
pokemoncards/pokemon_card_images\bw1-1_Snivy.jpg,Snivy
pokemoncards/pokemon_card_images\bw1-20_Emboar.jpg,Emboar
pokemoncards/pokemon_card_images\bw1-21_Pansear.jpg,Pansear
pokemoncards/pokemon_card_images\bw1-22_Simisear.jpg,Simisear
pokemoncards/pokemon_card_images\bw1-23_Darumaka.jpg,Darumaka
pokemoncards/pokemon_card_images\bw1-24_Darumaka.jpg,Darumaka
pokemoncards/pokemon_card_images\bw1-25_Darmanitan.jpg,Darmanitan
pokemoncards/pokemon_card_images\bw1-26_Reshiram.jpg,Reshiram
pokemoncards/pokemon_card_images\bw1-27_Oshawott.jpg,Oshawott
pokemoncards/pokemon_card_images\bw1-28_Oshawott.jpg,Oshawott
pokemoncards/pokemon_card_images\bw1-29_Dewott.jpg,Dewott
pokemoncards/pokemon_card_images\bw1-2_Snivy.jpg,Snivy
pokemoncards/pokemon_card_images\bw1-30_Dewott.jpg,Dewott
pokemoncards/pokemon_card_images\bw1-31_Samurott.jpg,Samurott
pokemoncards/pokemon_card_images\bw1-32_Samurott.jpg,Samurott
pokemoncards/pokemon_card_images\bw1-33_Panpour.jpg,Panpour
pokemoncards/pokemon_card_images\bw1-34_Simipour.jpg,Simipour
pokemoncards/pokemon_card_images\bw1-35_Basculin.jpg,Basculin
pokemoncards/pokemon_card_images\bw1-36_Ducklett.jpg,Ducklett
pokemoncards/pokemon_card_images\bw1-37_Swanna.jpg,Swanna
pokemoncards/pokemon_card_images\bw1-38_Alomomola.jpg,Alomomola
pokemoncards/pokemon_card_images\bw1-39_Alomomola.jpg,Alomomola
pokemoncards/pokemon_card_images\bw1-3_Servine.jpg,Servine
pokemoncards/pokemon_card_images\bw1-40_Blitzle.jpg,Blitzle
pokemoncards/pokemon_card_images\bw1-41_Blitzle.jpg,Blitzle
pokemoncards/pokemon_card_images\bw1-42_Zebstrika.jpg,Zebstrika
pokemoncards/pokemon_card_images\bw1-43_Zebstrika.jpg,Zebstrika
pokemoncards/pokemon_card_images\bw1-44_Joltik.jpg,Joltik
pokemoncards/pokemon_card_images\bw1-45_Joltik.jpg,Joltik
pokemoncards/pokemon_card_images\bw1-46_Galvantula.jpg,Galvantula
pokemoncards/pokemon_card_images\bw1-47_Zekrom.jpg,Zekrom
pokemoncards/pokemon_card_images\bw1-48_Munna.jpg,Munna
pokemoncards/pokemon_card_images\bw1-49_Musharna.jpg,Musharna
pokemoncards/pokemon_card_images\bw1-4_Servine.jpg,Servine
pokemoncards/pokemon_card_images\bw1-50_Woobat.jpg,Woobat
pokemoncards/pokemon_card_images\bw1-51_Swoobat.jpg,Swoobat
pokemoncards/pokemon_card_images\bw1-52_Venipede.jpg,Venipede
pokemoncards/pokemon_card_images\bw1-53_Whirlipede.jpg,Whirlipede
pokemoncards/pokemon_card_images\bw1-54_Scolipede.jpg,Scolipede
pokemoncards/pokemon_card_images\bw1-55_Solosis.jpg,Solosis
pokemoncards/pokemon_card_images\bw1-56_Duosion.jpg,Duosion
pokemoncards/pokemon_card_images\bw1-57_Reuniclus.jpg,Reuniclus
pokemoncards/pokemon_card_images\bw1-58_Timburr.jpg,Timburr
pokemoncards/pokemon_card_images\bw1-59_Timburr.jpg,Timburr
pokemoncards/pokemon_card_images\bw1-5_Serperior.jpg,Serperior
pokemoncards/pokemon_card_images\bw1-60_Gurdurr.jpg,Gurdurr
pokemoncards/pokemon_card_images\bw1-61_Throh.jpg,Throh
pokemoncards/pokemon_card_images\bw1-62_Sawk.jpg,Sawk
pokemoncards/pokemon_card_images\bw1-63_Sandile.jpg,Sandile
pokemoncards/pokemon_card_images\bw1-64_Krokorok.jpg,Krokorok
pokemoncards/pokemon_card_images\bw1-65_Krookodile.jpg,Krookodile
pokemoncards/pokemon_card_images\bw1-66_Purrloin.jpg,Purrloin
pokemoncards/pokemon_card_images\bw1-67_Liepard.jpg,Liepard
pokemoncards/pokemon_card_images\bw1-68_Scraggy.jpg,Scraggy
pokemoncards/pokemon_card_images\bw1-69_Scrafty.jpg,Scrafty
pokemoncards/pokemon_card_images\bw1-6_Serperior.jpg,Serperior
pokemoncards/pokemon_card_images\bw1-70_Zorua.jpg,Zorua
pokemoncards/pokemon_card_images\bw1-71_Zoroark.jpg,Zoroark
pokemoncards/pokemon_card_images\bw1-72_Vullaby.jpg,Vullaby
pokemoncards/pokemon_card_images\bw1-73_Mandibuzz.jpg,Mandibuzz
pokemoncards/pokemon_card_images\bw1-74_Klink.jpg,Klink
pokemoncards/pokemon_card_images\bw1-75_Klang.jpg,Klang
pokemoncards/pokemon_card_images\bw1-76_Klinklang.jpg,Klinklang
pokemoncards/pokemon_card_images\bw1-77_Patrat.jpg,Patrat
pokemoncards/pokemon_card_images\bw1-78_Patrat.jpg,Patrat
pokemoncards/pokemon_card_images\bw1-79_Watchog.jpg,Watchog
pokemoncards/pokemon_card_images\bw1-7_Pansage.jpg,Pansage
pokemoncards/pokemon_card_images\bw1-80_Lillipup.jpg,Lillipup
pokemoncards/pokemon_card_images\bw1-81_Lillipup.jpg,Lillipup
pokemoncards/pokemon_card_images\bw1-82_Herdier.jpg,Herdier
pokemoncards/pokemon_card_images\bw1-83_Stoutland.jpg,Stoutland
pokemoncards/pokemon_card_images\bw1-84_Pidove.jpg,Pidove
pokemoncards/pokemon_card_images\bw1-85_Tranquill.jpg,Tranquill
pokemoncards/pokemon_card_images\bw1-86_Unfezant.jpg,Unfezant
pokemoncards/pokemon_card_images\bw1-87_Audino.jpg,Audino
pokemoncards/pokemon_card_images\bw1-88_Minccino.jpg,Minccino
pokemoncards/pokemon_card_images\bw1-89_Cinccino.jpg,Cinccino
pokemoncards/pokemon_card_images\bw1-8_Simisage.jpg,Simisage
pokemoncards/pokemon_card_images\bw1-90_Bouffalant.jpg,Bouffalant
pokemoncards/pokemon_card_images\bw1-91_Bouffalant.jpg,Bouffalant
pokemoncards/pokemon_card_images\bw1-9_Petilil.jpg,Petilil
pokemoncards/pokemon_card_images\bw10-100_Palkia-EX.jpg,Palkia-EX
pokemoncards/pokemon_card_images\bw10-102_Exeggcute.jpg,Exeggcute
pokemoncards/pokemon_card_images\bw10-103_Virizion.jpg,Virizion
pokemoncards/pokemon_card_images\bw10-104_Dusknoir.jpg,Dusknoir
pokemoncards/pokemon_card_images\bw10-10_Genesect.jpg,Genesect
pokemoncards/pokemon_card_images\bw10-11_Genesect-EX.jpg,Genesect-EX
pokemoncards/pokemon_card_images\bw10-12_Larvesta.jpg,Larvesta
pokemoncards/pokemon_card_images\bw10-13_Volcarona.jpg,Volcarona
pokemoncards/pokemon_card_images\bw10-14_Squirtle.jpg,Squirtle
pokemoncards/pokemon_card_images\bw10-15_Wartortle.jpg,Wartortle
pokemoncards/pokemon_card_images\bw10-16_Blastoise.jpg,Blastoise
pokemoncards/pokemon_card_images\bw10-17_Lapras.jpg,Lapras
pokemoncards/pokemon_card_images\bw10-18_Remoraid.jpg,Remoraid
pokemoncards/pokemon_card_images\bw10-19_Octillery.jpg,Octillery
pokemoncards/pokemon_card_images\bw10-1_Surskit.jpg,Surskit
pokemoncards/pokemon_card_images\bw10-20_Suicune.jpg,Suicune
pokemoncards/pokemon_card_images\bw10-21_Snorunt.jpg,Snorunt
pokemoncards/pokemon_card_images\bw10-22_Glalie.jpg,Glalie
pokemoncards/pokemon_card_images\bw10-23_Froslass.jpg,Froslass
pokemoncards/pokemon_card_images\bw10-24_Relicanth.jpg,Relicanth
pokemoncards/pokemon_card_images\bw10-25_Snover.jpg,Snover
pokemoncards/pokemon_card_images\bw10-26_Abomasnow.jpg,Abomasnow
pokemoncards/pokemon_card_images\bw10-27_Tirtouga.jpg,Tirtouga
pokemoncards/pokemon_card_images\bw10-28_Carracosta.jpg,Carracosta
pokemoncards/pokemon_card_images\bw10-29_Ducklett.jpg,Ducklett
pokemoncards/pokemon_card_images\bw10-2_Masquerain.jpg,Masquerain
pokemoncards/pokemon_card_images\bw10-30_Kyurem-EX.jpg,Kyurem-EX
pokemoncards/pokemon_card_images\bw10-31_Tynamo.jpg,Tynamo
pokemoncards/pokemon_card_images\bw10-32_Eelektrik.jpg,Eelektrik
pokemoncards/pokemon_card_images\bw10-33_Eelektross.jpg,Eelektross
pokemoncards/pokemon_card_images\bw10-34_Drifloon.jpg,Drifloon
pokemoncards/pokemon_card_images\bw10-35_Drifblim.jpg,Drifblim
pokemoncards/pokemon_card_images\bw10-36_Uxie.jpg,Uxie
pokemoncards/pokemon_card_images\bw10-37_Mesprit.jpg,Mesprit
pokemoncards/pokemon_card_images\bw10-38_Azelf.jpg,Azelf
pokemoncards/pokemon_card_images\bw10-39_Munna.jpg,Munna
pokemoncards/pokemon_card_images\bw10-3_Lileep.jpg,Lileep
pokemoncards/pokemon_card_images\bw10-40_Musharna.jpg,Musharna
pokemoncards/pokemon_card_images\bw10-41_Sigilyph.jpg,Sigilyph
pokemoncards/pokemon_card_images\bw10-42_Solosis.jpg,Solosis
pokemoncards/pokemon_card_images\bw10-43_Duosion.jpg,Duosion
pokemoncards/pokemon_card_images\bw10-44_Reuniclus.jpg,Reuniclus
pokemoncards/pokemon_card_images\bw10-45_Golett.jpg,Golett
pokemoncards/pokemon_card_images\bw10-46_Golurk.jpg,Golurk
pokemoncards/pokemon_card_images\bw10-47_Machop.jpg,Machop
pokemoncards/pokemon_card_images\bw10-48_Machoke.jpg,Machoke
pokemoncards/pokemon_card_images\bw10-49_Machamp.jpg,Machamp
pokemoncards/pokemon_card_images\bw10-4_Cradily.jpg,Cradily
pokemoncards/pokemon_card_images\bw10-50_Machamp.jpg,Machamp
pokemoncards/pokemon_card_images\bw10-51_Throh.jpg,Throh
pokemoncards/pokemon_card_images\bw10-52_Sawk.jpg,Sawk
pokemoncards/pokemon_card_images\bw10-53_Archen.jpg,Archen
pokemoncards/pokemon_card_images\bw10-54_Archeops.jpg,Archeops
pokemoncards/pokemon_card_images\bw10-55_Houndour.jpg,Houndour
pokemoncards/pokemon_card_images\bw10-56_Houndoom.jpg,Houndoom
pokemoncards/pokemon_card_images\bw10-57_Aron.jpg,Aron
pokemoncards/pokemon_card_images\bw10-58_Lairon.jpg,Lairon
pokemoncards/pokemon_card_images\bw10-59_Aggron.jpg,Aggron
pokemoncards/pokemon_card_images\bw10-5_Tropius.jpg,Tropius
pokemoncards/pokemon_card_images\bw10-60_Jirachi-EX.jpg,Jirachi-EX
pokemoncards/pokemon_card_images\bw10-61_Escavalier.jpg,Escavalier
pokemoncards/pokemon_card_images\bw10-62_Bagon.jpg,Bagon
pokemoncards/pokemon_card_images\bw10-63_Shelgon.jpg,Shelgon
pokemoncards/pokemon_card_images\bw10-64_Salamence.jpg,Salamence
pokemoncards/pokemon_card_images\bw10-65_Dialga-EX.jpg,Dialga-EX
pokemoncards/pokemon_card_images\bw10-66_Palkia-EX.jpg,Palkia-EX
pokemoncards/pokemon_card_images\bw10-67_Axew.jpg,Axew
pokemoncards/pokemon_card_images\bw10-68_Fraxure.jpg,Fraxure
pokemoncards/pokemon_card_images\bw10-69_Haxorus.jpg,Haxorus
pokemoncards/pokemon_card_images\bw10-6_Karrablast.jpg,Karrablast
pokemoncards/pokemon_card_images\bw10-70_Druddigon.jpg,Druddigon
pokemoncards/pokemon_card_images\bw10-71_Kangaskhan.jpg,Kangaskhan
pokemoncards/pokemon_card_images\bw10-72_Porygon.jpg,Porygon
pokemoncards/pokemon_card_images\bw10-73_Porygon2.jpg,Porygon2
pokemoncards/pokemon_card_images\bw10-74_Porygon-Z.jpg,Porygon-Z
pokemoncards/pokemon_card_images\bw10-75_Teddiursa.jpg,Teddiursa
pokemoncards/pokemon_card_images\bw10-76_Ursaring.jpg,Ursaring
pokemoncards/pokemon_card_images\bw10-77_Chatot.jpg,Chatot
pokemoncards/pokemon_card_images\bw10-7_Shelmet.jpg,Shelmet
pokemoncards/pokemon_card_images\bw10-8_Accelgor.jpg,Accelgor
pokemoncards/pokemon_card_images\bw10-96_Virizion-EX.jpg,Virizion-EX
pokemoncards/pokemon_card_images\bw10-97_Genesect-EX.jpg,Genesect-EX
pokemoncards/pokemon_card_images\bw10-98_Jirachi-EX.jpg,Jirachi-EX
pokemoncards/pokemon_card_images\bw10-99_Dialga-EX.jpg,Dialga-EX
pokemoncards/pokemon_card_images\bw10-9_Virizion-EX.jpg,Virizion-EX
pokemoncards/pokemon_card_images\bw11-100_Black Kyurem-EX.jpg,Black Kyurem-EX
pokemoncards/pokemon_card_images\bw11-101_White Kyurem-EX.jpg,White Kyurem-EX
pokemoncards/pokemon_card_images\bw11-102_Lugia-EX.jpg,Lugia-EX
pokemoncards/pokemon_card_images\bw11-103_Swablu.jpg,Swablu
pokemoncards/pokemon_card_images\bw11-104_Minccino.jpg,Minccino
pokemoncards/pokemon_card_images\bw11-105_Cinccino.jpg,Cinccino
pokemoncards/pokemon_card_images\bw11-106_Druddigon.jpg,Druddigon
pokemoncards/pokemon_card_images\bw11-107_Bouffalant.jpg,Bouffalant
pokemoncards/pokemon_card_images\bw11-108_Tornadus.jpg,Tornadus
pokemoncards/pokemon_card_images\bw11-10_Sewaddle.jpg,Sewaddle
pokemoncards/pokemon_card_images\bw11-114_Reshiram.jpg,Reshiram
pokemoncards/pokemon_card_images\bw11-115_Zekrom.jpg,Zekrom
pokemoncards/pokemon_card_images\bw11-11_Swadloon.jpg,Swadloon
pokemoncards/pokemon_card_images\bw11-12_Leavanny.jpg,Leavanny
pokemoncards/pokemon_card_images\bw11-13_Dwebble.jpg,Dwebble
pokemoncards/pokemon_card_images\bw11-14_Crustle.jpg,Crustle
pokemoncards/pokemon_card_images\bw11-15_Virizion.jpg,Virizion
pokemoncards/pokemon_card_images\bw11-16_Genesect.jpg,Genesect
pokemoncards/pokemon_card_images\bw11-17_Charmander.jpg,Charmander
